id,source,target
2961,",,Na -- 's auch recht.","""Ook al goed."
9941,"Es hatte ein schreckliches Unglück stattgefunden, zwar kein Zusammenstoß von Zügen, aber eine Entgleisung und ein Sturz, der an die schwersten Katastrophen auf amerikanischen Eisenbahnen erinnerte.","Een vreeselijk ongeluk had er plaats gehad, dat de toeschouwers aan de ergste rampen op de amerikaansche spoorwegen deed denken: de trein had wel geen anderen ontmoet, maar was uit het spoor geraakt en in de diepte gestort."
4051,Daß du aber den Mund hältst!,Je moet het niet verklappen.
9377,"Sie waren kurz und jedenfalls weniger umständlich, als die Jacques Paganel's. Der Gelehrte verbrachte einen Theil der Nacht mit dem Abschrauben, Reinigen und Wiederanschrauben der Gläser seines Fernrohrs.","Zij waren kort en vooral minder kleingeestig dan die van Jacques Paganel. De geleerde besteedde een gedeelte van den nacht om de glazen van zijn kijker los te schroeven, schoon te maken, vast te schroeven en nog eens vast te schroeven."
15618,"Das war das einzige Abenteuer von Paganel's großer Reise, über das er sich niemals zufrieden gab und das er Neu-Seeland nie verzieh; das war es auch, was ihn trotz wiederholter Gesuche und trotz seines eigenen Bedauerns abhielt, nach Frankreich zurückzukehren.","Dat was het eenige voorval op zijn groote reis, waarover Paganel zich niet troostte, en dat hij nooit aan Nieuw-Zeeland vergaf. Daarom ook wilde hij, ondanks alle verzoeken en hoezeer hijzelf er naar verlangde, niet naar Frankrijk terug keeren."
8833,"Die Yacht, welche von großer Seetüchtigkeit war, drehte sich rasch wie ein Pferd, welches den Sporn fühlt, und bot den auf sie einstürmenden Wellen die Flanke dar.","Het marszeil werd digtgeslagen en het roer aan lij gelegd. Het jagt, dat een uitstekend zeebouwer was, gehoorzaamde als een vlug ros, dat de sporen voelt, en bood de zijde aan de hooge golven."
1542,"Mary sagte, sie wäre gerade so angegriffen davon.","Ook Marie verzekerde, dat het haar eveneens ging, en Sid scheen bevredigd."
15544,"Sie werden allein sein, nur unter den Augen Gottes, der auch in den Falten der Herzen liest, aber Sie werden nicht verloren oder Ihr Aufenthalt unbekannt sein, wie es mit Kapitän Grant der Fall war.","Gij zult alleen zijn, onder het oog van een God, die tot op den bodem des harten leest; maar gij zult niet verloren noch onbekend zijn, zooals kapitein Grant was."
3031,",,Still, Tom -- 's ist schrecklich!""","""Spreek er niet van, Tom; 't is te vreeselijk."""
2746,",,Ich auch, Tom!","""Ik ook, Tom."
13658,"Man befand sich etwa hundert Meilen vom Zusammenflusse des Waipa und Waikato. Der Fluß wandte sich zunächst nach Osten; änderte dann aber seinen Lauf nach Süden hin, dem Taupo-See zu, in den er sich ergießt wie ein gewaltiger Wasserstrahl in ein Bassin.","De stroom, die zich naar het oosten had gewend, rigtte zich nu weer zuidwaarts naar het meer Taupo, gelijk een ontzaggelijke waterstraal, die in een bekken valt."
5321,"Wußten Sie das, Major?","""Wist gij dat, majoor?"""
209,"Aber Master Tom, ich haben so furchtbar Angst vor alte Dame!""","""Wel, het is verleidelijk, jongeheer, maar ik ben zoo bang voor de oude juffer."""
6563,Beim Suchen nach Wasser.,Men zoekt versch water.
11843,Indeß konnte diese Sachlage unmöglich lange andauern.,"Het was echter onmogelijk, dat die stand van zaken lang kon aanhouden."
14563,"Ueberall sprangen Wasserstrahlen, welche zischende Dämpfe mit sich führten, wie die Fontainen in einem Parke, aus dem Boden, die einen ununterbrochen, die anderen in Zwischenräumen, wie sie eben die Launen Pluto's erzeugten.","Van alle kanten spoten waterschoven, door dampen omringd, uit den grond als de waterstralen van een park, sommigen onafgebroken, anderen met tusschenpoozen en onderworpen aan de willekeur van een grilligen Pluto. Zij rezen amphitheatersgewijze omhoog op natuurlijke terrassen, die als nieuwerwetsche bekkens boven elkander geplaatst waren; haar water vermengde zich langzamerhand onder wolken witten rook, en knagende aan de half doorschijnende treden dier reusachtige trappen, voedden zij geheele meren met haar bruischende watervallen."
4318,",,'s ist recht, Huck, ist recht!","""Best, Huck, dat blijft afgesproken."
6259,"– Nein, erwiderte Paganel.","""Neen!"" antwoordde Paganel."
4310,"Du wirst doch _das_ nicht tun, Tom --?""","Neen, je meent het niet, Tom."""
12920,"Kann man sie nicht vermeiden, wenn man die Küste entlang geht?","""Kunnen wij ze niet vermijden, door de kust te volgen?"""
2283,",,Dann begann Mrs. Harper zu weinen und sagte, Joe wär' grad' so einer, und sie wollte, sie hätt' ihn nicht gehaun deswegen, daß er den Rahm genommen haben sollte, den sie doch selbst weggeschüttet gehabt hätt' --""","""Toen begon juffrouw Harper te schreien en zeide, dat het precies hetzelfde met haar Joe was en dat ze wilde dat zij hem geen zweepslagen gegeven had omdat hij room had gesnoept, dien zij zelve uit het raam had gegooid."""
10409,"– Also, Herr Paganel, sagte der junge Robert, giebt's an der Stelle, worauf wir eben stehen, vielleicht viel Gold? – Ja, lieber Junge, es stecken da Millionen!","""Dan is er, mijnheer Paganel!"" zeide de jonge Robert, ""op de plek, waar wij ons thans bevinden, onder onze voeten, misschien veel goud!"""
991,",,M -- ja.",Dat zegt Ben Rogers ten minste.
4226,"Tom brach es. ,,Huck _hat_ Geld!","""Huck heeft geld genoeg."
14164,(S. 631.) Gegen fünf Uhr begann der Tag zu dämmern.,Blaauwachtige strepen liepen door de hoogdrijvende wolken.
9837,Dieser hatte schon 1844 eine merkwürdige Entdeckungsreise in Nord-Australien gemacht.,Deze reiziger had reeds in 1844 een merkwaardigen togt door Noord-Australië gedaan.
8742,"– Das sagt auch Niemand, Paganel«, erwiderte der Major mit lächelnder Miene.","""Het wordt toch gezegd, Paganel!"" antwoordde de majoor met een zedig lachje."
13247,"– Es sind nun fast sechs Monate, daß wir Europa verlassen haben, erwiderte Paganel, ich kann also nicht wissen, was sich seit unserer Abreise ereignet hat, einige Thatsachen ausgenommen, welche ich in den Journalen von Maryboroug und Seymour während unserer Ueberfahrt nach Australien gelesen habe.","""Het is nu reeds meer dan zes maanden geleden, dat wij Europa verlaten hebben,"" antwoordde Paganel; ""dus kan ik niet weten, wat er sedert ons vertrek voorgevallen is, op eenige feiten echter na, die ik op onze reis door Australië in de Maryborougsche en Seymoursche kranten gelezen heb."
8071,"In diesem Augenblicke näherte sich das Boot des Duncan; es glitt in einen engen, zwischen den Sandbänken ausgehöhlten Canal und stieß bald am Ufer auf den Sand.",In dit oogenblik naderde de sloep van de _Duncan_; zij gleed in een naauw vaarwater tusschen de banken door en zette het weldra op het strand.
11015,"Es ging ziemlich schnell von Statten, doch überfiel ein außerordentlich heftiger Hagel die Reisenden und zwang sie unter den Felsen eine Zuflucht zu suchen.",Een allergeweldigste hagelbui overviel de reizigers en dwong hen een schuilplaats onder rotsblokken te zoeken.
9062,"– Ich, erwiderte einer der Diener des Paddy O'Moore, der am Ende des Tisches saß.","""Ik,"" antwoordde een der knechts van Paddy O'Moore, die aan het lagereind der tafel zat."
93,Dieser Bursche war gut gekleidet -- zu gut für einen Werktag.,"Deze jongen was mooi gekleed,--veel te mooi voor een weekdag."
223,"Als er näher kam, mäßigte er seine GeschwindigKeit, nahm die Mitte der Straße, bog nach Steuerbord über und legte elegant und mit vielem Geschrei und Umstand bei, denn er vertrat hier die Stelle des ,,Big Missouri"" und hatte neun Fuß Tiefgang.","Naarmate hij dichterbij kwam, vertraagde hij zijn stap, hield het midden van de straat, leunde ver over stuurboord en begon zeer kunstig, met veel gewicht te laveeren, daar hij de stoomboot ""de groote Missouri"" vertoonde."
1527,"Die Knaben hofften, dieser glückliche Umstand werde den Verdacht in die wahre Richtung lenken.","De jongens dachten, dat deze gelukkige omstandigheid het vermoeden in de juiste richting zou wenden, maar ze werden teleurgesteld, want iemand maakte de opmerking, dat ""Muff Potter op drie treden afstands van het lijk gestaan had, toen het gebeurde."""
13083,"Große Aufmerksamkeit und außerordentliche Geschicklichkeit wurden nothwendig, um die unter der Oberfläche des Wassers immer noch versteckten Klippen zu vermeiden, und ein Fahrzeug zu leiten, das dem Steuerruder nur wenig gehorchte und deshalb leicht von seinem Laufe abwich.","Langzamerhand bedekten de vloedgolven de zwarte toppen der riffen en het gele tapijt der banken. Groote oplettendheid en buitengewone bekwaamheid waren noodig om die overstroomde ondiepten te mijden en een vaartuig te besturen, dat slecht naar het roer luisterde en ligt uit den koers dreef."
15072,"Das ist meine Geschichte, meine Herren, die Sie leider nicht auf Harry Grant's Fährte zu bringen vermag, und Sie sehen, daß Sie bei dem Vergleiche mit mir ein schlechtes Geschäft gemacht haben.«","Ziedaar mijn geschiedenis, mylord! Mijne mededeelingen kunnen u helaas! niet op het spoor van Harry Grant brengen, en gij ziet, dat gij een slechten ruil gedaan hebt, door met mij te onderhandelen."""
5603,"Um fünf Uhr machte er in einer kleinen Schlucht halt, einige Meilen oberhalb des Städtchens Loja, und man lagerte diese Nacht am Fuße einer Sierra, welche die erste Stufe der großen Cordillerenkette bildete. Zwölftes Capitel.","Des namiddags ten vijf ure hield hij stil in een diepe kloof, eenige mijlen boven het stadje Loja. Dien nacht bragten de reizigers door aan den voet der sierra's, de voorloopers der groote Cordillera."
2073,"Huck weiß, daß ich's gesagt hab'.""","Laat Huck zeggen, of het niet waar is."""
2484,Er hielt das Buch unter sicherem Verschluß.,"Dat boek hield hij achter slot en grendel,--doch er was geen deugniet in de gansche school, die niet brandde van begeerte het eens in te zien."
9294,"Harry Grant hatte, daran war nicht zu zweifeln, eine Zuflucht auf dem Festlande gefunden, und Jedermann fühlte sich voll von der Befriedigung, welche die Gewißheit nach langem Zweifel verleiht.","Geen twijfel meer of Harry Grant had een schuilplaats op het vastland gevonden, en ieders hart was vol van die tevredenheid, welke men gevoelt, wanneer het vermoeden plaats maakt voor zekerheid."
8871,"– Das will ich thun, Mylord.«","""Ik zal u waarschuwen, mylord!"""
14331,"Unter uns schlummert, nutzlos und verloren, wahrscheinlich die Kraft von Millionen Pferden.",Daar onder onze voeten huist misschien een nuttelooze en ongebruikte kracht van vele millioenen paarden!
11738,"Bald bewegten sich die Vorhänge des Wagens, und der Major erschien.",Weldra werden de gordijnen van den wagen op zijde geschoven en verscheen de majoor.
3056,Gegen Mittag des nächsten Tages kamen die Jungen bei dem abgestorbenen Baum an; sie wollten ihr Werkzeug holen.,"Den volgenden dag, tegen twaalf uren, stonden de knapen bij den dooden boom om hun gereedschap te halen."
13121,– Kann man es denn gar nicht mehr verwenden? frug Mac Nabbs.,"""Kunnen wij er niets mee uitvoeren?"" vroeg Mac Nabbs."
8973,"Dieser hatte übrigens in seinem Document durch die beachtenswerthen Worte: »wo sie in Gefangenschaft grausamer Eingeborener gerathen werden«, die Vermuthung herbeigeführt. Aber es war kein Grund mehr vorhanden, um die Gefangenen lieber unter dem siebenunddreißigsten Breitengrade zu suchen, als unter einem andern.","En liet deze het ook niet in zijn document doorschemeren in deze belangrijke woorden: ""_waar zij gevangenen zullen zijn van wreede inboorlingen?_"" Maar er bestond geen enkele reden meer om de gevangenen liever op de zeven en dertigste parallel dan op een andere te zoeken."
1732,Das Floß trieb in der Mitte des Stromes.,"""Het gaat voorwaarts, kapitein."""
14515,"Wenn die Wilden noch im Hinterhalte lagen, mußte dieses ungewöhnliche Geräusch auf beiden Seiten einen furchtbaren Kampf veranlassen.","Lagen de wilden hier nog in hinderlaag, dan moest dat telkens herhaalde gedruisch van beide zijden een geduchte losbranding ten gevolge hebben."
13119,"– Ja, Kapitän, erwiderte der Matrose, das Boot ist leer, aber auch seine Wände sind offen.","""Ja, kapitein!"" antwoordde de matroos, ""de boot is leeg en haar boordplanken zijn open."
13111,"Sie betrachteten dieses gebrechliche Fahrzeug, das sich näherte.","Zij beschouwden het ranke bootje, dat al meer naderde."
15561,"Als es an's Land stieß, sprang Ayrton auf den Sand, und jenes kehrte an Bord zurück.","Zoodra Ayrton aan wal kwam, sprong hij op het strand, en keerde de boot naar het schip terug."
6862,"Die Lösung des blutigen Dramas näherte sich; das Feuer fiel nach und nach aus Mangel an Brennstoffen zusammen; die Flamme wurde kleiner; die bis jetzt beleuchtete Ebene ward wieder dunkel, und in dieser Dunkelheit blitzten die leuchtenden Augen der rothen Wölfe wieder auf.","Dit bloedig tooneel naderde zijn ontknooping; het vuur ging uit gebrek aan brandstof allengs uit; de vlam daalde; de vlakte, die tot nu toe helder verlicht was geweest, werd in de schaduw gehuld, en in die schaduw glinsterden ook weder de lichtgevende oogen der roode wolven."
2926,"Aber, sag mal -- wo willst du zuerst graben?""","Ik zou geen koning willen zijn, om alleen maar één voornaam te hebben, evenals de nikkers.--Maar zeg, waar ga je eerst graven?"""
15051,"Und wenn ich Ihnen in der Farm Paddy O'Moore's vom Callao sprach, so hatte ich das erst aus Ihren Erzählungen gehört.","Dat ik op de hoeve van Paddy O'Moore van Callao sprak, kwam daar vandaan, dat ik die omstandigheid uit uw verhaal had vernomen."""
13953,Für das ewige Leben aber war dem Verblichenen die Gattin nicht genug.,Maar voor het eeuwige leven had die overledene nog niet genoeg aan zijn trouwe gade.
10933,"Die Temperatur war daher erträglich, aber der Weg auf einem schon sehr unebenen Terrain schwierig.","De temperatuur was dus dragelijk, maar de togt over den hoogst ongelijken bodem zeer moeijelijk."
8933,"Unter ihrer Bevölkerung finden sich weniger maschinenverständige Ingenieure, als Landbauer, und der allgemeine Geist ist Handelsunternehmungen oder mechanischen Künsten wenig geneigt.","Haar bevolking telt minder fabriekanten dan landbouwers, en heeft weinig op met handelszaken of ambachten en kunsten."
581,Amen.,Amen.
2492,"In dem Augenblick fiel ein Schatten aufs Papier, und Tom kam ins Zimmer gerannt und gewahrte ein Eckchen der Abbildung.","Op hetzelfde oogenblik viel er een schaduw op het blad en stapte Tom Sawyer de deur in, die een vluchtigen blik op het afbeeldsel wierp."
7789,Fünfundzwanzigstes Capitel.,XXV.
12933,Die Europäer tödten ihre Feinde und begraben sie.,De Europeanen dooden hun vijanden en begraven ze.
7831,Selbst der Schatten war nicht sichtbar.,De schaduw was niet eens meer zigtbaar.
12815,"Der auszuwerfende Anker wurde eingeschifft, und John und Wilson begleiteten ihn, nachdem sie am Hintertheil des Schiffes ein Kabeltau aufgewunden hatten.","Het stopanker werd er op gebragt. John en Wilson gingen mede, na een greling aan het achterschip vastgemaakt te hebben."
1149,"Paß auf!""","""Pas op!"""
11195,»Was hat er eigentlich damit sagen wollen? fragte Glenarvan John Mangles.,"""Wat heeft hij willen zeggen?"" vroeg Glenarvan aan John Mangles."
10341,"»He, Paganel, fragte ihn der Major, haben Sie Etwas verloren?","""Hoe is het, Paganel!"" vroeg de majoor, ""hebt ge bij geval iets verloren?"""
8706,"(S. 294.) Im Nordwesten des Continents waren im Jahre 1852 Grégory, 1854 Austin, von 1855 bis 1858 die Gebrüder Grégory; Babbage reiste vom Torrent- bis zum Eyre-See.",Zijn eerste togt naar de binnenlanden had in 1860 plaats.
8686,"– Gut, meinte Paganel, so habe ich Ihr Gewehr schon halb, Herr Major.","""Goed,"" antwoordde Paganel, ""de helft der karabijn van den majoor is reeds mijn."
1682,"Wer der Gegenstand ihrer Seeräuberei sein sollte, war eine Frage, die sie weiter nicht bekümmerte.","Wie het mikpunt der zeerooverijen zou zijn, was eene zaak die hun niet in de gedachten kwam."
13489,"Lady Helena zog es vor, noch eine Nacht unter freiem Himmel zuzubringen und ihretwegen ihre Gefährten keiner Gefahr auszusetzen.",Lady Helena wilde liever nog een nacht in de open lucht doorbrengen dan haar medgezellen in gevaar brengen.
10922,Robert kam zum Fallen; man vernahm ein Jammergeschrei.,Robert viel. Een angstkreet klonk.
7242,"Paganel studirte, gereizt durch die Schwierigkeiten, die Worte des Documentes auf alle Art und Weise, um daraus neue Fingerzeige zu gewinnen.","Door de moeijelijkheid gescherpt draaide Paganel op alle mogelijke wijzen de woorden van het document om, ten einde er nieuwe inlichtingen uit te putten."
13873,Zwischen den Eingeborenen und den Gefangenen kam es in Folge des über sie verhängten Tabou zu keiner Berührung.,"Er had geen verkeer plaats gehad tusschen de inlanders en de gevangenen, die door het taboe werden beschermd."
4105,Die Jungen untersuchten drei ohne Erfolg.,"De knapen namen drie dezer gangen op, doch zonder gevolg."
15104,"Ja, ich!« Man mußte bemerkt haben, daß der plauderlustige, gewöhnlich so ungeduldige Geograph während Ayrton's Verhör kaum ein Wort gesprochen hatte.","""Ja, ik!"" Het zal wel niemand ontgaan zijn, dat de anders zoo praatzieke en ongeduldige aardrijkskundige naauwelijks een mond had opengedaan, zoo lang het verhoor van Ayrton duurde."
14328,"– Mac Nabbs, sagte Paganel, mich gelüstet auch gar nicht, auf dieser Spitze zu bleiben.","""Ik verlang volstrekt niet op dezen kegel te blijven, Mac Nabbs!"" sprak Paganel."
5537,"Es war prächtiges Wetter, der Himmel völlig klar und die Luft trotz der Sonnenhitze durch die Seewinde ziemlich abgekühlt.","Het was prachtig weder, de lucht volkomen helder, en de dampkring door den zeewind genoegzaam afgekoeld in weerwil van de zonnehitte."
4247,Sechsunddreißigstes Kapitel.,HOOFDSTUK XXXVI.
11046,"Doch dachten die Jäger der Expedition kaum daran, sie zu jagen, und ihre Pferde waren gern einer größeren Anstrengung überhoben.","Maar de jagers onder het gezelschap dachten volstrekt niet aan de jagt, en hun paarden konden die onnoodige vermoeijenis zeer goed missen."
7805,"Unter anderen zeigte er ihm das Südliche Kreuz, eine Gruppe von vier Sternen erster und zweiter Größe, die ungefähr in Polhöhe die Form eines länglichen Vierecks bilden; ferner den Centaur, worin der Fixstern leuchtet, welcher der Erde am nächsten steht, nur viertausend Milliarden Meilen von uns entfernt ist, die Magelhaenswolken, zwei große Nebelflecke, deren größerer einen Raum bedeckt, welcher zweihundertmal die scheinbare Größe des Mondes einnimmt; endlich das »Schwarze Loch«, wo jede Sternsubstanz vollständig zu fehlen scheint.","Onder anderen wees hij hem op het Zuiderkruis, een groep van vier sterren van de eerste en tweede grootte, die in den vorm van een ruit digt bij de pool staan; den Centaurus, waarin de ster schittert die het digtst bij de aarde staat, daar zij er slechts acht millioenen uren van verwijderd is; de wolken van Magellaan, twee zeer groote nevelvlekken, waarvan de grootste een ruimte beslaat, die twee honderd maal grooter is dan de schijnbare oppervlakte der maan; eindelijk nog dat ""zwarte gat,"" waar een volslagen gebrek aan sterren schijnt te bestaan."
13141,"Die Wogen erhoben sich mit ziemlich starkem Wellenschlage, und es schien, als ob diese ganze Bewegung nach der Küste zu sich fortsetzte. Glenarvan frug, als er erfuhr, daß man die ganze Nacht vor Anker bleiben wolle, warum John diese Strömung nicht benutze, um sich der Küste zu nähern.","De zee stond zeer bol en scheen voortdurend op de kust te staan. Daarom vroeg Glenarvan ook, toen hij vernam, dat zij den gebeelen nacht daar blijven zouden, waarom John van dien stroom geen gebruik maakte om digter bij de kust te komen."
4894,Er raucht selbst im Schlaf.«,"Hij rookt altijd, zelfs als hij slaapt."""
10306,"Wer von ihr Besitz ergreift, kann darin graben und sich Reichthümer sammeln, wenn ihm der Himmel hilft.","Wie zich er van meester maakt, kan hem doorzoeken, en als het lot hem begunstigt, rijk worden."
13899,"Kann ich auf Sie zählen, mein theurer John, wie Lady Helena auf Lord Glenarvan?","Mag ik op u rekenen, waarde John! gelijk lady Helena op lord Glenarvan?"""
8105,"Als sich aber die Schaluppe nach und nach näherte, wurde jede Täuschung unmöglich.","Maar naarmate de sloep naderde, werd alle hoop de bodem ingeslagen."
7425,Dreiundzwanzigstes Capitel.,XXIII.
4153,",,Hallo, wer da?""","""Heila! wie is dat?"""
4634,"Reden Sie, ich bitte!","Spreek, ik smeek het u!"""
207,Jim begann zu schwanken.,Jim begon te weifelen.
1481,"Natürlich gab der Schullehrer für nachmittags frei. Man hätt's ihm sehr übel genommen, hätte er's nicht getan.","De St. Petersburgers zouden niet geweten hebben hoe zij 't met hem hadden, indien hij dat niet gedaan had."
7642,"Das unvollständige Wort ›indi‹ bedeutet nicht Indianer, sondern indigènes, d.i. Eingeborene!",Het afgebroken woord _indi_ ... beteekent niet _Indianen_ maar wel _indigènes_ (inboorlingen)!
4123,"Tom kroch hinein und leuchtete, so tief er konnte, vermochte das Ende der Spalte aber nicht zu sehen.","Tom kroop in dien kelder en hield zijne kaars zoo ver vooruit, als hem mogelijk was, doch kon--zoo zeide hij--niet tot aan het einde der kloof zien. Daarom stelde hij voor, haar geheel te doorzoeken."
7437,"Die Ankunft der Flüchtigen scheuchte eine befiederte Welt auf die hohen Zweige, wobei sie durch ihr Geschrei gegen eine so arge Anmaßung ihres Wohnsitzes protestirte.","Bij de komst der vlugtelingen week een menigte luchtbewoners naar de hoogste takken, door hun geschreeuw verzet aanteekenende tegen zulk een schandelijke overrompeling van hun verblijf."
2639,Der Aufsatz wurde für die ausgezeichnetste Arbeit des Abends erklärt.,De burgemeester van St.
7638,"»Mein lieber Glenarvan, sagte er, triumphiren Sie nicht zu früh; ich werde Sie völlig schlagen.","""Waarde Glenarvan!"" zeide hij ""verheug u niet te vroeg over uw zegepraal; ik zal u ""geheel en al verslaan,"" zooals wij Franschen zeggen, en nooit zal een Engelschman zulk een nederlaag geleden hebben! Het zal de wraak zijn voor Crecy en Azincourt!"""
13114,"– In der That, antwortete John Mangles.","""Dat is zoo,"" antwoordde John Mangles."
6729,"Ein Dutzend Rebhühner und Wiesenläufer wurden erlegt, auch tödtete Glenarvan sehr gewandt ein Bisamschwein, »Tay-Tetre«, einen Dickhäuter mit falbem Felle und schmackhaftem Fleisch, durch einen Flintenschuß.","Zij schoten een dozijn steen- en riethoenders, en Glenarvan doodde nog zeer behendig een muskuszwijn, ""tay-tetre"", een zeer smakelijk, dikhuidig zoogdier met rosachtig haar, dat wel een schot waard was."
12623,"Die Klippen mehrten sich unter dem Vordersteven der Brigg, und es wurde nöthig, noch mehr vor den Wind zu wenden, um die offene See zu gewinnen.",En werkelijk verdubbelde weldra het geraas van de branding vooruit aan stuurboordszijde. Weder moest men oploeven.
107,",,Du kannst es ja gar nicht!""","""Jawel."""
7377,"Lange Wellen kündigten den Ansturm jener hohen Woge an, die in höchstens noch zwei Meilen Entfernung ihr schaumiges Haupt hin und her bewegte.","Lange golvingen verkondigden den aanval van dien voorvloed, die geen twee mijlen van hen af zijn schuimende kuif bewoog."
10728,"Aber wie ist es ihnen möglich, ohne Gewehre und ohne Hunde ein so schnelles Thier zu erlegen oder zu erlangen?",Maar hoe kunnen zij een zoo vlug dier zonder geweren schieten en zonder honden inhalen?
5771,Nach Norden zu verlor sich eine Reihe von Gipfeln unmerklich zu einer wellenförmigen Linie.,"Ten noorden golfde een rij van toppen, die onmerkbaar ineensmolten en als het ware een lijn vormden, die door een bevende en onbedrevene hand was getrokken."
14545,Man konnte muthigere Frauen sich gar nicht denken.,Men mogt niet meer van de moedige vrouwen vergen.
13512,Bei Anbruch des folgenden Morgens breitete sich ein ziemlich dichter Nebel wie eine schwere Decke über dem Flusse aus.,Toen de zon den volgenden morgen opging hing een vrij dikke mist zwaar op het water der rivier.
5995,So ging's bis zu Mittag etwa.,Dat duurde zoo tot omstreeks twaalf ure.
9515,"– Ich spreche nicht von den der Gesundheit zuträglichen Eigenschaften des an Sauerstoff so reichen und an Stickstoff so armen Australischen Festlandes; es hat keine feuchten Passatwinde, weil die Winde parallel an seinen Küsten wehen; die meisten Krankheiten kennt man dort nicht, vom Typhus an bis zu den Masern und den chronischen Leiden.","""Ik spreek niet van de voor de gezondheid zoo voordeelige hoedanigheden van het vastland van Australië, waar de lucht zoo rijk is aan zuurstof en zoo arm aan stikstof; er heerschen geen vochtige winden, omdat de passaatwinden evenwijdig met de kusten waaijen, en de meeste ziekten zijn er onbekend, van de typhus af tot de mazelen en de slepende ziekten toe."""
13900,– Mary! rief ganz außer sich der junge Kapitän.,"""Mary!"" riep de jeugdige kapitein geheel radeloos."
14527,"Er blieb unbeweglich – lange genug, um die Nachfolgenden zu beunruhigen.","Hij bleef roerloos staan en zoo lang, dat het degenen, die hem volgden, ongerust maakte."
1125,Er sah sofort die Nutzlosigkeit eines Kampfes gegen Hexen ein und gab es mutlos auf.,Tom wist wel hoe weinig het baatte tegen heksen te strijden en gaf het plan ontmoedigd op.
853,"Alles Geräusch der Arbeitenden verstummte. Die Schüler glaubten, dieser kühne Bursche habe den Verstand verloren.","Het gebrom van 't leeren hield op en de leerlingen dachten, dat de overmoedige jongen krankzinnig was geworden."
7849,"Wenn man auch den Wassern des Himmels nicht entgehen konnte, so wollte man doch denen auf der Erde ausweichen und nicht in die Strömung stürzen, die sich am Fuße des Baumes brach.","Al kon men het water uit den hemel niet ontgaan, men moest zich toch wachten voor het water van de aarde, en niet in dien snellen stroom vallen, die tegen den voet des booms brak."
9957,"Hatte sie der Wächter durch unverzeihliche Nachlässigkeit zu schließen vergessen, und war der in voller Fahrt begriffene Zug, dessen Weg plötzlich abgeschnitten war, in das Bett des Lutton hinabgestürzt?","Had dan de brugwachter door een onvergetelijke achteloosheid vergeten ze te sluiten, en was zoo de trein, die in volle vaart kwam aanstoomen, nu de grond hem eensklaps ontviel, in de Lutton gestort?"
13064,Waffen und Munition brachte man an einem sichern Orte unter.,De wapenen en het kruid werden op een veilige drooge plaats gelegd.
2598,"Der Hauptschlager des Abends kam jedoch jetzt erst, die ,,Originalaufsätze"" der jungen Damen.","Het eerste bedrijf was naar behooren afgeloopen en nu volgde de ""zelfgemaakte"" opstellen van de jonge dames, die elk op hare beurt op de verhevenheid stapten, kuchten, haar handschrift, dat met een keurig lintje was vastgemaakt, in de hand hielden en begonnen te lezen."
4397,"– Gut, sprach Glenarvan, laßt den häßlichen Gegenstand abwaschen und auf das Hinterverdeck bringen.«","""Goed,"" zeide Glenarvan. ""Laat dat morsige ding wasschen en daarna in de bovenhut brengen."""
8154,"– Sehen Sie, mein lieber Paganel, fiel Glenarvan ein, wenn man nicht gerade die Eigenschaft der Allgegenwart besitzt, kann man eben nicht überall dabei sein. Und, da Sie die Ebene der Pampas mit durchwanderten, konnten Sie doch nicht gleichzeitig das Cap Horn umschiffen.","""Maar, waarde Paganel!"" sprak Glenarvan, ""wie de gaaf niet bezit van overal te gelijk te zijn, kan niet de Pampa's doortrekken en te gelijk kaap Hoorn omzeilen."""
2062,"Joe gefiel die Idee, und er sagte, er wolle es auch lernen.","Joe vond dit een voortreffelijke inval en zeide, dat hij het ook eens wilde probeeren."
